ward_no,ward_name,population,bus_stop_count,area_sqkm,year,model
54,Dr.Homi Baba Hospital,17603.75573529162,2,0.20331948933288244,2015,logistic
54,Dr.Homi Baba Hospital,17832.960798108295,2,0.20331948933288244,2016,logistic
54,Dr.Homi Baba Hospital,18062.33009612815,2,0.20331948933288244,2017,logistic
54,Dr.Homi Baba Hospital,18291.79206963414,2,0.20331948933288244,2018,logistic
54,Dr.Homi Baba Hospital,18521.275043149417,2,0.20331948933288244,2019,logistic
54,Dr.Homi Baba Hospital,18750.707314956537,2,0.20331948933288244,2020,logistic
54,Dr.Homi Baba Hospital,18980.017246686315,2,0.20331948933288244,2021,logistic
54,Dr.Homi Baba Hospital,19209.13335273857,2,0.20331948933288244,2022,logistic
54,Dr.Homi Baba Hospital,19437.984389297733,2,0.20331948933288244,2023,logistic
54,Dr.Homi Baba Hospital,19666.49944270815,2,0.20331948933288244,2024,logistic
54,Dr.Homi Baba Hospital,19894.60801697681,2,0.20331948933288244,2025,logistic
54,Dr.Homi Baba Hospital,20122.240120175215,2,0.20331948933288244,2026,logistic
54,Dr.Homi Baba Hospital,20349.32634951701,2,0.20331948933288244,2027,logistic
54,Dr.Homi Baba Hospital,20575.797974894045,2,0.20331948933288244,2028,logistic
54,Dr.Homi Baba Hospital,20801.587020660292,2,0.20331948933288244,2029,logistic
54,Dr.Homi Baba Hospital,21026.626345460958,2,0.20331948933288244,2030,logistic
55,Gokhlenagar,14614.000000000002,13,0.652530203031312,2011,logistic
55,Gokhlenagar,14813.498130183103,13,0.652530203031312,2012,logistic
55,Gokhlenagar,15013.388134274206,13,0.652530203031312,2013,logistic
55,Gokhlenagar,15213.608534395033,13,0.652530203031312,2014,logistic
55,Gokhlenagar,15414.097442513585,13,0.652530203031312,2015,logistic
55,Gokhlenagar,15614.792636522148,13,0.652530203031312,2016,logistic
55,Gokhlenagar,15815.631637196933,13,0.652530203031312,2017,logistic
55,Gokhlenagar,16016.551785837824,13,0.652530203031312,2018,logistic
55,Gokhlenagar,16217.4903223838,13,0.652530203031312,2019,logistic
55,Gokhlenagar,16418.384463797174,13,0.652530203031312,2020,logistic
55,Gokhlenagar,16619.17148250892,13,0.652530203031312,2021,logistic
55,Gokhlenagar,16819.788784716686,13,0.652530203031312,2022,logistic
55,Gokhlenagar,17020.173988328166,13,0.652530203031312,2023,logistic
55,Gokhlenagar,17220.265000343737,13,0.652530203031312,2024,logistic
55,Gokhlenagar,17420.000093475082,13,0.652530203031312,2025,logistic
55,Gokhlenagar,17619.317981799915,13,0.652530203031312,2026,logistic
55,Gokhlenagar,17818.157895257136,13,0.652530203031312,2027,logistic
55,Gokhlenagar,18016.45965279219,13,0.652530203031312,2028,logistic
55,Gokhlenagar,18214.163733968217,13,0.652530203031312,2029,logistic
55,Gokhlenagar,18411.211348865574,13,0.652530203031312,2030,logistic
56,Vidhi Mahavidhyalaya,15228.0,29,2.358240557117262,2011,logistic
56,Vidhi Mahavidhyalaya,15435.879945697845,29,2.358240557117262,2012,logistic
56,Vidhi Mahavidhyalaya,15644.168229692596,29,2.358240557117262,2013,logistic
56,Vidhi Mahavidhyalaya,15852.800791143256,29,2.358240557117262,2014,logistic
56,Vidhi Mahavidhyalaya,16061.713141822695,29,2.358240557117262,2015,logistic
56,Vidhi Mahavidhyalaya,16270.84044539204,29,2.358240557117262,2016,logistic
56,Vidhi Mahavidhyalaya,16480.117597593737,29,2.358240557117262,2017,logistic
56,Vidhi Mahavidhyalaya,16689.479307153302,29,2.358240557117262,2018,logistic
56,Vidhi Mahavidhyalaya,16898.860177176713,29,2.358240557117262,2019,logistic
56,Vidhi Mahavidhyalaya,17108.19478682793,29,2.358240557117262,2020,logistic
56,Vidhi Mahavidhyalaya,17317.417773070054,29,2.358240557117262,2021,logistic
56,Vidhi Mahavidhyalaya,17526.46391225302,29,2.358240557117262,2022,logistic
56,Vidhi Mahavidhyalaya,17735.268201331688,29,2.358240557117262,2023,logistic
56,Vidhi Mahavidhyalaya,17943.765938499684,29,2.358240557117262,2024,logistic
56,Vidhi Mahavidhyalaya,18151.892803027135,29,2.358240557117262,2025,logistic
56,Vidhi Mahavidhyalaya,18359.58493409396,29,2.358240557117262,2026,logistic
56,Vidhi Mahavidhyalaya,18566.77900841492,29,2.358240557117262,2027,logistic
56,Vidhi Mahavidhyalaya,18773.41231645815,29,2.358240557117262,2028,logistic
56,Vidhi Mahavidhyalaya,18979.422837065005,29,2.358240557117262,2029,logistic
56,Vidhi Mahavidhyalaya,19184.749310286366,29,2.358240557117262,2030,logistic
57,Shankarrao More Vidhyalaya,18064.0,1,0.9560685273717663,2011,logistic
57,Shankarrao More Vidhyalaya,18310.594650583524,1,0.9560685273717663,2012,logistic
57,Shankarrao More Vidhyalaya,18557.673686706534,1,0.9560685273717663,2013,logistic
57,Shankarrao More Vidhyalaya,18805.16111710085,1,0.9560685273717663,2014,logistic
57,Shankarrao More Vidhyalaya,19052.980443517547,1,0.9560685273717663,2015,logistic
57,Shankarrao More Vidhyalaya,19301.054754765024,1,0.9560685273717663,2016,logistic
57,Shankarrao More Vidhyalaya,19549.306821836963,1,0.9560685273717663,2017,logistic
57,Shankarrao More Vidhyalaya,19797.65919388083,1,0.9560685273717663,2018,logistic
57,Shankarrao More Vidhyalaya,20046.034294754412,1,0.9560685273717663,2019,logistic
57,Shankarrao More Vidhyalaya,20294.354519914614,1,0.9560685273717663,2020,logistic
57,Shankarrao More Vidhyalaya,20542.542333381763,1,0.9560685273717663,2021,logistic
57,Shankarrao More Vidhyalaya,20790.520364521843,1,0.9560685273717663,2022,logistic
57,Shankarrao More Vidhyalaya,21038.21150439031,1,0.9560685273717663,2023,logistic
57,Shankarrao More Vidhyalaya,21285.53900138287,1,0.9560685273717663,2024,logistic
57,Shankarrao More Vidhyalaya,21532.426555941827,1,0.9560685273717663,2025,logistic
57,Shankarrao More Vidhyalaya,21778.798414071007,1,0.9560685273717663,2026,logistic
57,Shankarrao More Vidhyalaya,22024.57945941733,1,0.9560685273717663,2027,logistic
57,Shankarrao More Vidhyalaya,22269.695303684006,1,0.9560685273717663,2028,logistic
57,Shankarrao More Vidhyalaya,22514.072375147247,1,0.9560685273717663,2029,logistic
57,Shankarrao More Vidhyalaya,22757.638005057324,1,0.9560685273717663,2030,logistic
58,RamBaug Colony,20244.0,17,1.0623312876499673,2011,logistic
58,RamBaug Colony,20520.35419101045,17,1.0623312876499673,2012,logistic
58,RamBaug Colony,20797.251224185507,17,1.0623312876499673,2013,logistic
58,RamBaug Colony,21074.605937477285,17,1.0623312876499673,2014,logistic
58,RamBaug Colony,21352.332600673668,17,1.0623312876499673,2015,logistic
58,RamBaug Colony,21630.34502078516,17,1.0623312876499673,2016,logistic
58,RamBaug Colony,21908.556648652982,17,1.0623312876499673,2017,logistic
58,RamBaug Colony,22186.88068649931,17,1.0623312876499673,2018,logistic
58,RamBaug Colony,22465.230196136417,17,1.0623312876499673,2019,logistic
58,RamBaug Colony,22743.51820754824,17,1.0623312876499673,2020,logistic
58,RamBaug Colony,23021.657827556486,17,1.0623312876499673,2021,logistic
58,RamBaug Colony,23299.56234828278,17,1.0623312876499673,2022,logistic
58,RamBaug Colony,23577.14535511943,17,1.0623312876499673,2023,logistic
58,RamBaug Colony,23854.32083392354,17,1.0623312876499673,2024,logistic
58,RamBaug Colony,24131.0032771527,17,1.0623312876499673,2025,logistic
58,RamBaug Colony,24407.107788665493,17,1.0623312876499673,2026,logistic
58,RamBaug Colony,24682.550186915658,17,1.0623312876499673,2027,logistic
58,RamBaug Colony,24957.247106276518,17,1.0623312876499673,2028,logistic
58,RamBaug Colony,25231.11609624008,17,1.0623312876499673,2029,logistic
58,RamBaug Colony,25504.075718245156,17,1.0623312876499673,2030,logistic
59,Kishkindhanagar,29109.0,4,1.3521602624869051,2011,logistic
59,Kishkindhanagar,29506.371771691527,4,1.3521602624869051,2012,logistic
59,Kishkindhanagar,29904.524100218136,4,1.3521602624869051,2013,logistic
59,Kishkindhanagar,30303.334530430067,4,1.3521602624869051,2014,logistic
59,Kishkindhanagar,30702.67979020993,4,1.3521602624869051,2015,logistic
59,Kishkindhanagar,31102.43594200925,4,1.3521602624869051,2016,logistic
59,Kishkindhanagar,31502.478536141065,4,1.3521602624869051,2017,logistic
59,Kishkindhanagar,31902.68276542721,4,1.3521602624869051,2018,logistic
59,Kishkindhanagar,32302.923620793077,4,1.3521602624869051,2019,logistic
59,Kishkindhanagar,32703.076047397833,4,1.3521602624869051,2020,logistic
59,Kishkindhanagar,33103.015100886274,4,1.3521602624869051,2021,logistic
59,Kishkindhanagar,33502.61610334733,4,1.3521602624869051,2022,logistic
59,Kishkindhanagar,33901.75479856607,4,1.3521602624869051,2023,logistic
59,Kishkindhanagar,34300.307506158875,4,1.3521602624869051,2024,logistic
59,Kishkindhanagar,34698.15127418682,4,1.3521602624869051,2025,logistic
59,Kishkindhanagar,35095.16402984903,4,1.3521602624869051,2026,logistic
59,Kishkindhanagar,35491.22472786643,4,1.3521602624869051,2027,logistic
59,Kishkindhanagar,35886.2134961768,4,1.3521602624869051,2028,logistic
59,Kishkindhanagar,36280.01177857402,4,1.3521602624869051,2029,logistic
59,Kishkindhanagar,36672.50247393787,4,1.3521602624869051,2030,logistic
60,Ramkrishna Parmhance Nagar,19342.0,12,1.996767417945225,2011,logistic
60,Ramkrishna Parmhance Nagar,19606.040839879675,12,1.996767417945225,2012,logistic
60,Ramkrishna Parmhance Nagar,19870.60033482494,12,1.996767417945225,2013,logistic
60,Ramkrishna Parmhance Nagar,20135.59711730318,12,1.996767417945225,2014,logistic
60,Ramkrishna Parmhance Nagar,20400.949276932923,12,1.996767417945225,2015,logistic
60,Ramkrishna Parmhance Nagar,20666.574461174994,12,1.996767417945225,2016,logistic
60,Ramkrishna Parmhance Nagar,20932.389977190574,12,1.996767417945225,2017,logistic
60,Ramkrishna Parmhance Nagar,21198.312894599367,12,1.996767417945225,2018,logistic
60,Ramkrishna Parmhance Nagar,21464.260148867346,12,1.996767417945225,2019,logistic
60,Ramkrishna Parmhance Nagar,21730.14864505029,12,1.996767417945225,2020,logistic
60,Ramkrishna Parmhance Nagar,21995.895361618135,12,1.996767417945225,2021,logistic
60,Ramkrishna Parmhance Nagar,22261.417454084443,12,1.996767417945225,2022,logistic
60,Ramkrishna Parmhance Nagar,22526.63235816637,12,1.996767417945225,2023,logistic
60,Ramkrishna Parmhance Nagar,22791.45789220258,12,1.996767417945225,2024,logistic
60,Ramkrishna Parmhance Nagar,23055.812358559942,12,1.996767417945225,2025,logistic
60,Ramkrishna Parmhance Nagar,23319.614643764467,12,1.996767417945225,2026,logistic
60,Ramkrishna Parmhance Nagar,23582.784317097543,12,1.996767417945225,2027,logistic
60,Ramkrishna Parmhance Nagar,23845.241727405668,12,1.996767417945225,2028,logistic
60,Ramkrishna Parmhance Nagar,24106.90809787965,12,1.996767417945225,2029,logistic
60,Ramkrishna Parmhance Nagar,24367.705618568354,12,1.996767417945225,2030,logistic
61,Ved Bhavan,37509.0,50,8.719064722193261,2011,logistic
61,Ved Bhavan,38021.041560492544,50,8.719064722193261,2012,logistic
61,Ved Bhavan,38534.08892353163,50,8.719064722193261,2013,logistic
61,Ved Bhavan,39047.98429701815,50,8.719064722193261,2014,logistic
61,Ved Bhavan,39562.56883613262,50,8.719064722193261,2015,logistic
61,Ved Bhavan,40077.68283860061,50,8.719064722193261,2016,logistic
61,Ved Bhavan,40593.16594222114,50,8.719064722193261,2017,logistic
61,Ved Bhavan,41108.85732414062,50,8.719064722193261,2018,logistic
61,Ved Bhavan,41624.59590134761,50,8.719064722193261,2019,logistic
61,Ved Bhavan,42140.22053185769,50,8.719064722193261,2020,logistic
61,Ved Bhavan,42655.57021605495,50,8.719064722193261,2021,logistic
61,Ved Bhavan,43170.484297655545,50,8.719064722193261,2022,logistic
61,Ved Bhavan,43684.80266376086,50,8.719064722193261,2023,logistic
61,Ved Bhavan,44198.365943471545,50,8.719064722193261,2024,logistic
61,Ved Bhavan,44711.01570454064,50,8.719064722193261,2025,logistic
61,Ved Bhavan,45222.594647552556,50,8.719064722193261,2026,logistic
61,Ved Bhavan,45732.94679712604,50,8.719064722193261,2027,logistic
61,Ved Bhavan,46241.91768965254,50,8.719064722193261,2028,logistic
61,Ved Bhavan,46749.35455709688,50,8.719064722193261,2029,logistic
61,Ved Bhavan,47255.10650640474,50,8.719064722193261,2030,logistic
62,Mahatma Society -Kothrud,33045.0,20,1.3645948083321595,2011,logistic
62,Mahatma Society -Kothrud,33496.102758444,20,1.3645948083321595,2012,logistic
62,Mahatma Society -Kothrud,33948.09161742789,20,1.3645948083321595,2013,logistic
62,Mahatma Society -Kothrud,34400.82756391705,20,1.3645948083321595,2014,logistic
62,Mahatma Society -Kothrud,34854.17065744228,20,1.3645948083321595,2015,logistic
62,Mahatma Society -Kothrud,35307.980202126346,20,1.3645948083321595,2016,logistic
62,Mahatma Society -Kothrud,35762.1149207043,20,1.3645948083321595,2017,logistic
62,Mahatma Society -Kothrud,36216.43313008149,20,1.3645948083321595,2018,logistic
62,Mahatma Society -Kothrud,36670.7929179672,20,1.3645948083321595,2019,logistic
62,Mahatma Society -Kothrud,37125.05232011616,20,1.3645948083321595,2020,logistic
62,Mahatma Society -Kothrud,37579.069497708166,20,1.3645948083321595,2021,logistic
62,Mahatma Society -Kothrud,38032.70291439461,20,1.3645948083321595,2022,logistic
62,Mahatma Society -Kothrud,38485.811512543056,20,1.3645948083321595,2023,logistic
62,Mahatma Society -Kothrud,38938.25488821395,20,1.3645948083321595,2024,logistic
62,Mahatma Society -Kothrud,39389.89346440975,20,1.3645948083321595,2025,logistic
62,Mahatma Society -Kothrud,39840.5886621444,20,1.3645948083321595,2026,logistic
62,Mahatma Society -Kothrud,40290.20306889093,20,1.3645948083321595,2027,logistic
62,Mahatma Society -Kothrud,40738.60060397686,20,1.3645948083321595,2028,logistic
62,Mahatma Society -Kothrud,41185.64668051045,20,1.3645948083321595,2029,logistic
62,Mahatma Society -Kothrud,41631.208363436635,20,1.3645948083321595,2030,logistic
63,Wanaj Compani,18796.0,10,0.3781422401129699,2011,logistic
63,Wanaj Compani,19052.587303607612,10,0.3781422401129699,2012,logistic
63,Wanaj Compani,19309.678621309566,10,0.3781422401129699,2013,logistic
63,Wanaj Compani,19567.194882474956,10,0.3781422401129699,2014,logistic
63,Wanaj Compani,19825.05648894795,10,0.3781422401129699,2015,logistic
63,Wanaj Compani,20083.183412896557,10,0.3781422401129699,2016,logistic
63,Wanaj Compani,20341.495295795372,10,0.3781422401129699,2017,logistic
63,Wanaj Compani,20599.911548283,10,0.3781422401129699,2018,logistic
63,Wanaj Compani,20858.351450631304,10,0.3781422401129699,2019,logistic
63,Wanaj Compani,21116.7342535604,10,0.3781422401129699,2020,logistic
63,Wanaj Compani,21374.979279132174,10,0.3781422401129699,2021,logistic
63,Wanaj Compani,21633.006021454414,10,0.3781422401129699,2022,logistic
63,Wanaj Compani,21890.734246928714,10,0.3781422401129699,2023,logistic
63,Wanaj Compani,22148.08409377726,10,0.3781422401129699,2024,logistic
63,Wanaj Compani,22404.976170586946,10,0.3781422401129699,2025,logistic
63,Wanaj Compani,22661.331653613743,10,0.3781422401129699,2026,logistic
63,Wanaj Compani,22917.07238259567,10,0.3781422401129699,2027,logistic
63,Wanaj Compani,23172.12095482975,10,0.3781422401129699,2028,logistic
63,Wanaj Compani,23426.400817275666,10,0.3781422401129699,2029,logistic
63,Wanaj Compani,23679.83635645801,10,0.3781422401129699,2030,logistic
64,Yashwantrao Chavan Natyagrha,20022.0,13,0.5900851857480619,2011,logistic
64,Yashwantrao Chavan Natyagrha,20295.323632306423,13,0.5900851857480619,2012,logistic
64,Yashwantrao Chavan Natyagrha,20569.18415385508,13,0.5900851857480619,2013,logistic
64,Yashwantrao Chavan Natyagrha,20843.49733650317,13,0.5900851857480619,2014,logistic
64,Yashwantrao Chavan Natyagrha,21118.178390174286,13,0.5900851857480619,2015,logistic
64,Yashwantrao Chavan Natyagrha,21393.14206708953,13,0.5900851857480619,2016,logistic
64,Yashwantrao Chavan Natyagrha,21668.30276720658,13,0.5900851857480619,2017,logistic
64,Yashwantrao Chavan Natyagrha,21943.574644590455,13,0.5900851857480619,2018,logistic
64,Yashwantrao Chavan Natyagrha,22218.87171443605,13,0.5900851857480619,2019,logistic
64,Yashwantrao Chavan Natyagrha,22494.107960458943,13,0.5900851857480619,2020,logistic
64,Yashwantrao Chavan Natyagrha,22769.197442369885,13,0.5900851857480619,2021,logistic
64,Yashwantrao Chavan Natyagrha,23044.054403147493,13,0.5900851857480619,2022,logistic
64,Yashwantrao Chavan Natyagrha,23318.593375825,13,0.5900851857480619,2023,logistic
64,Yashwantrao Chavan Natyagrha,23592.729289508843,13,0.5900851857480619,2024,logistic
64,Yashwantrao Chavan Natyagrha,23866.377574350492,13,0.5900851857480619,2025,logistic
64,Yashwantrao Chavan Natyagrha,24139.45426519761,13,0.5900851857480619,2026,logistic
64,Yashwantrao Chavan Natyagrha,24411.876103656654,13,0.5900851857480619,2027,logistic
64,Yashwantrao Chavan Natyagrha,24683.560638306088,13,0.5900851857480619,2028,logistic
64,Yashwantrao Chavan Natyagrha,24954.426322807692,13,0.5900851857480619,2029,logistic
64,Yashwantrao Chavan Natyagrha,25224.392611672814,13,0.5900851857480619,2030,logistic
65,Idiol Colony,13200.0,22,0.8774911291760036,2011,logistic
65,Idiol Colony,13380.195382401598,22,0.8774911291760036,2012,logistic
65,Idiol Colony,13560.744722349767,22,0.8774911291760036,2013,logistic
65,Idiol Colony,13741.592490352703,22,0.8774911291760036,2014,logistic
65,Idiol Colony,13922.682786449932,22,0.8774911291760036,2015,logistic
65,Idiol Colony,14103.95940892927,22,0.8774911291760036,2016,logistic
65,Idiol Colony,14285.36592384012,22,0.8774911291760036,2017,logistic
65,Idiol Colony,14466.845735121067,22,0.8774911291760036,2018,logistic
65,Idiol Colony,14648.34215515712,22,0.8774911291760036,2019,logistic
65,Idiol Colony,14829.798475579766,22,0.8774911291760036,2020,logistic
65,Idiol Colony,15011.15803812219,22,0.8774911291760036,2021,logistic
65,Idiol Colony,15192.364305341469,22,0.8774911291760036,2022,logistic
65,Idiol Colony,15373.360931020376,22,0.8774911291760036,2023,logistic
65,Idiol Colony,15554.091830062769,22,0.8774911291760036,2024,logistic
65,Idiol Colony,15734.501247698856,22,0.8774911291760036,2025,logistic
65,Idiol Colony,15914.533827819821,22,0.8774911291760036,2026,logistic
65,Idiol Colony,16094.1346802651,22,0.8774911291760036,2027,logistic
65,Idiol Colony,16273.249446890439,22,0.8774911291760036,2028,logistic
65,Idiol Colony,16451.8243662502,22,0.8774911291760036,2029,logistic
65,Idiol Colony,16629.80633673365,22,0.8774911291760036,2030,logistic
66,Dinanath Mangeshkar Rugnalaya,17087.0,11,1.212445720844982,2011,logistic
66,Dinanath Mangeshkar Rugnalaya,17320.257462052734,11,1.212445720844982,2012,logistic
66,Dinanath Mangeshkar Rugnalaya,17553.973111423522,11,1.212445720844982,2013,logistic
66,Dinanath Mangeshkar Rugnalaya,17788.07506686793,11,1.212445720844982,2014,logistic
66,Dinanath Mangeshkar Rugnalaya,18022.49096758106,11,1.212445720844982,2015,logistic
